Oven,Name,Cost,Revenue,Quantity,Hours to Cook,Unlocked?,Completed?,Primary Color,Holiday,Season,Type,Other Tags
Motherly Oven,Chili Brownies,1380,2200,550,3,FALSE,FALSE,,,,,
Motherly Oven,Heart Cookie Tin,1380,2200,550,3,FALSE,FALSE,,,,,
Motherly Oven,Chick Cupcakes,1380,2200,550,3,FALSE,FALSE,,,,,
Motherly Oven,Flower Truffles,1380,2200,550,3,FALSE,FALSE,,,,,
Motherly Oven,Chocolate Chip Blondie,1380,2200,550,3,FALSE,FALSE,,,,,
Motherly Oven,Beet Scones,1620,3000,750,8,FALSE,FALSE,,,,,
Motherly Oven,Cookie Mailbox,1620,3000,750,8,FALSE,FALSE,,,,,
Motherly Oven,Bunny Cupcakes,1620,3000,750,8,FALSE,FALSE,,,,,
Motherly Oven,Flower Lollipops,1620,3000,750,8,FALSE,FALSE,,,,,
Motherly Oven,Pecan Blondie,1620,3000,750,8,FALSE,FALSE,,,,,
Movie Night Oven,Frosted Cake Pops,3580,7200,1800,12,FALSE,FALSE,,,,,
Movie Night Oven,Cinnamon Pretzel,2660,4900,1225,8,FALSE,FALSE,,,,,
Movie Night Oven,Chocolate Raisins,2060,3400,850,4,FALSE,TRUE,,,,,
Mrs Claus Kettle Warmer,Poinsettia Kettle,1220,1900,475,2,FALSE,FALSE,,,,,
Mrs Claus Kettle Warmer,Snowman Kettle,1380,2200,550,3,FALSE,FALSE,,,,,
Mrs Claus Kettle Warmer,Tree Kettle,1540,2600,650,5,FALSE,FALSE,,,,,
Mrs Claus Oven,Christmas Candy Tiers,1220,1900,475,2,FALSE,FALSE,,,,,
Mrs Claus Oven,Christmas Sando Tiers,1600,2900,725,7,FALSE,FALSE,,,,,
Mrs Claus Oven,Christmas Cake Tier,1640,3100,775,10,FALSE,FALSE,,,,,
Museum Oven,Chocolate Marble Cake,940,1750,350,1,TRUE,FALSE,,,,Single Layer Cakes,
Museum Oven,Mint Marble Cake,1580,3500,700,6,FALSE,FALSE,,,,,
Museum Oven,Blueberry Marble Cake,1380,2750,550,3,FALSE,FALSE,,,,,
Musical Drink Machine,Music Frappe,1300,2100,525,2,FALSE,FALSE,,,,,
Musical Drink Machine,Disco Mocha,740,1100,275,1,FALSE,FALSE,Purple,,,Coffees,
Musical Drink Machine,Chicory Coffee,480,700,175,0.75,FALSE,FALSE,Brown,,,Coffees,Music
My Cupcake Oven,Loves Me Not,1440,2300,575,2,TRUE,FALSE,Pink,Valentine's Day,,,
My Cupcake Oven,Heart Baker Cupcake,1760,2900,725,3,TRUE,FALSE,,Valentine's Day,,,
My Cupcake Oven,Loves Me,1020,1600,400,1,TRUE,TRUE,,Valentine's Day,,,Fav
Mystical Oven,Moon Spell Cookies,1220,1900,475,2,TRUE,TRUE,,,,Cookies,
Mystical Oven,Crystal Cupcakes,1380,2200,550,3,TRUE,TRUE,,,,Cupcakes,
Mystical Oven,Grimoire Cake,1540,2600,650,5,TRUE,TRUE,,,,,
Mystical Stove,Mystical Tea,1220,1900,475,2,TRUE,TRUE,,,,Hot Teas,
Mystical Stove,Samhain Brew,1600,2900,725,7,TRUE,TRUE,,,,Cold Drinks,
Mystical Stove,Blue Flame Punch,1640,3100,775,10,TRUE,TRUE,,,,Cold Drinks,
Nebular Oven,Nebula Swirl Roll,1220,1900,475,2,TRUE,FALSE,Rainbow,,,Breads,Space
Nebular Oven,Comet Trail Eclairs,1380,2200,550,3,FALSE,FALSE,,,,Pastries,Space
Nebular Oven,Moonbite Cheesecakes,1540,2600,650,5,FALSE,FALSE,,,,Cupcakes,Space
New Dawn Dispenser,Sunrise Smoothie,1220,1900,475,2,TRUE,TRUE,,,,,
New Dawn Dispenser,Apricot Sorbet,1640,3100,775,10,TRUE,TRUE,,,,,
New Dawn Dispenser,Chocricots,1600,2900,725,7,TRUE,TRUE,,,,,
New Dawn Oven,Apritart,1220,1900,475,2,TRUE,TRUE,,,,,
New Dawn Oven,Sunshine Cake,1380,2200,550,3,TRUE,FALSE,,,,Multi Layer Cakes,
New Dawn Oven,Almond Sunshine,1540,2600,650,5,TRUE,TRUE,,,,,
Nona Oven,Anise Cookies,3260,5700,1425,6,TRUE,FALSE,,,,Cookies,
Nona Oven,Vintage Lemon Cake,940,1400,350,1,TRUE,TRUE,Yellow,,,Multi Layer Cakes,<3
Nona Oven,Pizzelles,3760,6900,1725,8,TRUE,FALSE,,,,Cookies,
Nona Oven,Tri-color Cookies,4600,9200,2300,12,TRUE,FALSE,,,,Cookies,
Nona Oven,Vintage Blueberry Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Nona Oven,Vintage Cherry Cake,1620,3000,750,8,FALSE,FALSE,,,,,
North Polar Oven,Peppermint Brittle,940,1400,350,1,TRUE,TRUE,,Christmas,,Candies/Sweets,
North Polar Oven,Rudolph Donut,940,1400,350,1,TRUE,FALSE,,Christmas,,Donuts,
North Polar Oven,Santa Strawberries,2020,3500,875,5,TRUE,TRUE,,Christmas,,,
North Polar Oven,Candy Cane Cookies,2220,3900,975,6,TRUE,TRUE,,Christmas,,Cookies,
North Polar Oven,Polar Bear Pops,2400,4300,1075,7,TRUE,TRUE,,Christmas,,Cake Pops,
North Polar Oven,Pecan Brittle,1380,2200,550,3,FALSE,FALSE,,,,,
North Polar Oven,Gingerbread Brittle,1620,3000,750,8,FALSE,FALSE,,,,,
North Polar Oven,Elf Donuts,1380,2200,550,3,FALSE,FALSE,,,,,
North Polar Oven,Santa Donuts,1620,3000,750,8,FALSE,FALSE,,,,,
Northeastern Dispencer,Nice Pumpkin Latte,1220,1900,475,2,TRUE,TRUE,,,,Coffees,
Northeastern Dispencer,Turning Leaf Tea,1600,2900,725,7,TRUE,TRUE,Orange,,,Hot Teas,
Northeastern Dispencer,Connecticut Cider,1640,3100,775,10,TRUE,TRUE,,,,Cold Drinks,
Northeastern Oven,Chocoleaf Tart,1220,1900,475,2,TRUE,TRUE,,,,Tarts,
Northeastern Oven,Pumpkin Spice Donut,1380,2200,550,3,TRUE,TRUE,,,,Donuts,
Northeastern Oven,Turning Treats,1540,2600,650,5,TRUE,TRUE,,,,,
Nuptial Oven,Sparkling Cake,1220,1900,475,2,TRUE,TRUE,,,,,
Nuptial Oven,Hazelnut Roses,1380,2200,550,3,TRUE,TRUE,,,,,
Nuptial Oven,Loveshape Cookies,1540,2600,650,5,TRUE,TRUE,,,,Cookies,
Nursery Rhyme Oven,Well Water,1220,1900,475,2,FALSE,FALSE,,,,,
Nursery Rhyme Oven,White Bread and Butter,1600,2900,725,7,FALSE,FALSE,,,,,
Nursery Rhyme Oven,Over the Moon Pie,1640,3100,775,10,FALSE,TRUE,,,,,
Ocean Oven,Seashell Macarons,1220,1900,475,2,FALSE,FALSE,,,,Macarons,
Ocean Oven,Mermaid Tail Cupcakes,1380,2200,550,3,FALSE,FALSE,,,,,
Ocean Oven,Lobster Puffs,1540,2600,650,5,FALSE,FALSE,,,,,
Octob Oven,Candy Torte,2540,5000,1250,9,FALSE,FALSE,,,,,
Octob Oven,Candy Brownies,2320,4200,1050,7,FALSE,FALSE,,,,,
Octob Oven,Candy Pie,2160,3800,950,6,FALSE,FALSE,,,,,
Old Brick Oven,Bread Pudding,1780,2900,725,3,TRUE,FALSE,,,,Puddings/Parfaits,
Old Brick Oven,Banana Pudding,2480,4300,1075,6,TRUE,FALSE,,,,Puddings/Parfaits,
Old Brick Oven,Chocolate Pudding,3000,5600,1400,9,TRUE,FALSE,,,,Puddings/Parfaits,
Ominous Oven,Wicked Cupcake,1220,1900,475,2,FALSE,FALSE,,,,,
Ominous Oven,Mystery Meringues,1600,2900,725,7,FALSE,FALSE,,,,,
Ominous Oven,Brimstone Brownie,1640,3100,775,10,FALSE,FALSE,,,,,
Opalescent Machine,Opal Ice Cream,1380,2750,550,3,TRUE,FALSE,Purple,,,Ice Creams,
Opalescent Machine,Prismatic Sherbet,1540,3250,650,5,TRUE,FALSE,Purple,,,Ice Creams,
Opalescent Machine,Holographic Ice Cream,1640,3875,775,10,TRUE,FALSE,Purple,,,Ice Creams,
Orchid Oven,Sloissants,1220,1900,475,2,FALSE,FALSE,,,,,
Orchid Oven,Flower Tower Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Orchid Oven,Tiger Tarts Cupcake,1540,2600,650,5,FALSE,FALSE,,,,,
Orchid Swirler,Orchidai Swirl,1220,1900,475,2,FALSE,FALSE,,,,,
Orchid Swirler,Floral Delight,1600,2900,725,7,FALSE,FALSE,,,,,
Orchid Swirler,Jungle Tea,1640,3100,775,10,FALSE,FALSE,,,,,
Outdoor Spring Oven,Rose Shortbread Cookies,1220,1900,475,2,TRUE,FALSE,,,,Cookies,
Outdoor Spring Oven,Floral Fruit Sando,1600,2900,725,7,FALSE,TRUE,,,,,
Outdoor Spring Oven,Flower Pudding Jelly,1640,3100,775,10,FALSE,FALSE,,,,,
Packaged Stove,Swirlcane Cookie,1220,1900,475,2,FALSE,FALSE,,,,,
Packaged Stove,Choco-Mint Balls,1600,2900,725,7,FALSE,TRUE,,,,,
Packaged Stove,Citrus Cracklers,1640,3100,775,10,FALSE,FALSE,,,,,
Palace Stove,Lumet il Adi Puffs,3620,6900,1725,10,FALSE,FALSE,,,,,
Palace Stove,Ma'amoul Cookies,3140,5800,1450,8,FALSE,FALSE,,,,,
Palace Stove,Kunafeh Pastry,2180,3600,900,4,FALSE,FALSE,,,,,
Paleta Chiller,Bubblegum Paletas,1220,1900,475,2,FALSE,FALSE,,,,,
Paleta Chiller,Watermelon Paletas,1600,2900,725,7,FALSE,FALSE,,,,,
Paleta Chiller,Rainbow Paletas,1640,3100,775,10,FALSE,FALSE,,,,,
Palm Flame Oven,Tropic Sunrise Donuts,1220,1900,475,2,TRUE,TRUE,,,,,
Palm Flame Oven,Hawaiian Cheese Bread,1600,2900,725,7,TRUE,TRUE,,,,,
Palm Flame Oven,Hibiscus Breeze Jelly,1640,3100,775,10,FALSE,FALSE,,,,,
Pampered Oven,Tea Biscuits,1220,1900,475,2,FALSE,FALSE,,,,,
Pampered Oven,Peach Passion Cake,1380,2200,550,3,FALSE,TRUE,,,,,
Pampered Oven,Honey Lavender Perfection,1540,2600,650,5,FALSE,FALSE,,,,,
Pampered Range,Berry Cheesecake Cup,1220,1900,475,2,FALSE,FALSE,,,,,
Pampered Range,Key Lime Mousse,1600,2900,725,7,FALSE,FALSE,,,,,
Pampered Range,Decadent Chocolate Pie,1640,3100,775,10,FALSE,FALSE,,,,,
Pancake Griddle,Chocolate Flat Croissant,940,1400,350,1,TRUE,TRUE,,,,Breads,
Pancake Griddle,Animal Pancakes,940,1400,350,1,TRUE,TRUE,,,,Pancakes,
Pancake Griddle,Lemonder Snaps,940,1400,350,1,TRUE,TRUE,,,,,
Pancake Griddle,Brunch Waffle Sammie,940,1400,350,1,TRUE,TRUE,,,,,
Pancake Griddle,Purple Potato Latkes,940,1400,350,1,TRUE,TRUE,,,,,
Pancake Griddle,Spanakopita,940,1400,350,1,TRUE,TRUE,,,,,
Pancake Griddle,Chocolate Mille Crepe,940,1400,350,1,TRUE,TRUE,Brown,,,Single Layer Cakes,
Pancake Griddle,Banana Pancakes,3380,6300,1575,9,TRUE,TRUE,,,,Pancakes,
Pancake Griddle,Chocolate Chip Pancakes,3980,7000,1750,6,TRUE,TRUE,,,,Pancakes,
Pancake Griddle,Red Velvet Pancakes,6840,14300,3575,14,TRUE,TRUE,Red,,,Pancakes,
Pancake Griddle,Cheddar Chive Scone,1380,2200,550,3,FALSE,FALSE,,,,,
Pancake Griddle,Buttermilk Biscuit,1620,3000,750,8,FALSE,FALSE,,,,,
Pancake Griddle,Lavender Toasties,1380,2200,550,3,FALSE,FALSE,,,,,
Pancake Griddle,Honey Lavender Macarons,1620,3000,750,8,FALSE,FALSE,,,,Macarons,
Pancake Griddle,Matzoh Crack,1380,2200,550,3,FALSE,FALSE,,,,,
Pancake Griddle,Latke Funnel Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Pancake Griddle,Chicken Waffle Sammie,1380,2200,550,3,FALSE,FALSE,,,,,
Pancake Griddle,Dessert Waffle Sammie,1620,3000,750,8,FALSE,FALSE,,,,,
Pancake Griddle,Flat Lemon Croissant,1380,2200,550,3,FALSE,FALSE,,,,,
Pancake Griddle,Strawberry Flat Croissant,1620,3000,750,8,FALSE,FALSE,,,,,
Pancake Griddle,Rainbow Mille Crepe,1380,2200,550,3,FALSE,FALSE,,,,,
Pancake Griddle,Strawberry Mille Crepe,1620,3000,750,8,FALSE,FALSE,,,,,
Pancake Griddle,Pancake Bears,1380,2200,550,3,FALSE,FALSE,,,,,
Pancake Griddle,Breakfast Car,1620,3000,750,8,FALSE,FALSE,,,,,
Pansy Oven,Pansy Shortbread,1220,1900,475,2,TRUE,FALSE,,,,Breads,
Pansy Oven,Mum Cupcakes,1380,2200,550,3,TRUE,FALSE,,,,Cupcakes,
Pansy Oven,Mini Rose Cakes,1540,2600,650,5,TRUE,FALSE,,,,,
Parade Cotton Candy Maker,Pink Cotton Candy,1220,2375,475,2,TRUE,TRUE,,,,,
Parade Cotton Candy Maker,Blue Cotton Candy,1480,3125,625,4,TRUE,TRUE,,,,,
Parade Cotton Candy Maker,Parade Cotton Candy,1540,3250,650,5,TRUE,TRUE,,,,,
Parade Fountain,Confetti Float,1220,2375,475,2,TRUE,TRUE,,,,,
Parade Fountain,Balloon Float,1600,3625,725,7,TRUE,TRUE,,,,,
Parade Fountain,Band Float,1640,3875,775,9,TRUE,TRUE,,,,,
Paradise Oven,Malasadas,1220,1900,475,2,FALSE,FALSE,,,,,
Paradise Oven,Butter Mochi,1380,2200,550,3,FALSE,FALSE,,,,,
Paradise Oven,Chocolate Haupia,1540,2600,650,5,FALSE,FALSE,,,,,
Parfait Potion,Haunted Parfait,2360,4400,1100,9,FALSE,FALSE,,,,,
Parfait Potion,Candy Corn Parfait,2080,3700,925,7,FALSE,FALSE,,,,,
Parfait Potion,Pumpkin Parfait,1760,3000,750,5,FALSE,FALSE,,,,,
Pastel Dispenser,Pastelipop,1220,1900,475,2,TRUE,TRUE,Rainbow,,,,
Pastel Dispenser,Pastelicious Drink,1600,2900,725,7,TRUE,TRUE,Rainbow,,,,
Pastel Dispenser,Charming Cocoa,1640,3100,775,10,TRUE,TRUE,Rainbow,,,,
Pastel Holiday Fountain,Snowflake Cocoa,1220,1900,475,2,TRUE,FALSE,Pink,,Winter,,
Pastel Holiday Fountain,Snowman Cocoa,1380,2200,550,3,TRUE,FALSE,,,Winter,,
Pastel Holiday Fountain,Gingerbread Man,1540,2600,650,5,FALSE,FALSE,,,,,
Pastel Holiday Oven,Pastel Snowflake Cookies,1220,1900,475,2,FALSE,FALSE,,,,,
Pastel Holiday Oven,Pastel Stocking Cookies,1600,2900,725,7,FALSE,FALSE,,,,,
Pastel Holiday Oven,Pastel Tree Cookies,1640,3100,775,10,FALSE,FALSE,,,,,
Pastel Oven,Praztels,1220,1900,475,2,TRUE,TRUE,,,,Candies/Sweets,
Pastel Oven,Pop-Candy Cone,1380,2200,550,3,TRUE,TRUE,,,,,
Pastel Oven,Unicake,1540,2600,650,5,TRUE,TRUE,,,,,
Pastry Cart,Bombolini,1760,3100,775,6,FALSE,FALSE,,,,,
Pastry Cart,Tiramisu,1440,2400,600,4,FALSE,FALSE,,,,,
Pastry Cart,Cannoli Cups,1020,1600,400,2,FALSE,FALSE,,,,,
Patisserie Oven,Chocolate Souffle,3980,8000,2000,12,FALSE,FALSE,,,,,
Patisserie Oven,Creme Brulee,3240,5900,1475,8,FALSE,FALSE,,,,,
Patisserie Oven,Profiterole,2520,4400,1100,6,FALSE,FALSE,,,,,
Patriotic Oven,Patriotic Pretzels,1220,1900,475,2,FALSE,FALSE,,,,,
Patriotic Oven,Remembrance Roll,1380,2200,550,3,FALSE,FALSE,,,,,
Patriotic Oven,Blue Bite Berries,1540,2600,650,5,FALSE,FALSE,,,,,
Patriotic Stove,Wonderful Wafers,1220,1900,475,2,FALSE,FALSE,,,,,
Patriotic Stove,Summer Stack,1600,2900,725,7,FALSE,TRUE,,,,,
Patriotic Stove,Jelly Bites,1640,3100,775,10,FALSE,FALSE,,,,,
Peachy Mixer,Peachie Smoothie,1220,1900,475,2,FALSE,TRUE,,,,,
Peachy Mixer,Nectarade,1600,2900,725,7,FALSE,FALSE,,,,,
Peachy Mixer,Chai Peach Latte,1640,3100,775,10,FALSE,FALSE,,,,,
Peachy Oven,Pleasant Peach Pie,1220,1900,475,2,FALSE,FALSE,,,,,
Peachy Oven,Nectroissant,1380,2200,550,3,FALSE,FALSE,,,,,
Peachy Oven,James' Giant Tart,1540,2600,650,5,FALSE,FALSE,,,,,
Peacock Oven,Peacock Oven,1220,1900,475,2,FALSE,FALSE,,,,,
Peacock Oven,Peacock Feather Cupcakes,1380,2200,550,3,FALSE,FALSE,,,,,
Peacock Oven,Peacock Cakes,1540,2600,650,5,FALSE,FALSE,,,,,
Peacock Sweets Machine,Peacock Lollipops,1220,1900,475,2,FALSE,FALSE,,,,,
Peacock Sweets Machine,Peacock Candy Cups,1600,2900,725,7,FALSE,FALSE,,,,,
Peacock Sweets Machine,Peacock Pudding,1640,3100,775,10,FALSE,FALSE,,,,,
Pearlescent Baker,Pearlescent Pastries,1220,1900,475,2,FALSE,FALSE,,,,,
Pearlescent Baker,Pearl Silk Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Pearlescent Baker,Pearl Shells,1540,2600,650,5,FALSE,FALSE,,,,,
Pearlescent Mixer,Pearl Tea,1220,1900,475,2,FALSE,FALSE,,,,,
Pearlescent Mixer,Pearl Nectar,1600,2900,725,7,FALSE,FALSE,,,,,
Pearlescent Mixer,Pearlescent Smoothie,1640,3100,775,10,FALSE,FALSE,,,,,
Peony Drink Mixer,Peony Tea,1220,1900,475,2,TRUE,TRUE,Pink,,,Hot Teas,
Peony Drink Mixer,Peony Petal Syrup,1600,2900,725,7,TRUE,TRUE,Pink,,,Cold Drinks,<3
Peony Drink Mixer,Peony Berry Punch,1640,3100,775,10,FALSE,FALSE,,,,,
Peony Oven,Peony Jam,1220,1900,475,2,TRUE,TRUE,Red,,,Breads,
Peony Oven,Peony Jelly,1380,2200,550,3,TRUE,TRUE,Yellow,,,Puddings/Parfaits,
Peony Oven,Peony Cake,1540,2600,650,5,TRUE,TRUE,Pink,,,Single Layer Cakes,
Peppermint Stove,Portugese Holiday Cake,1220,1900,475,2,TRUE,TRUE,,,,,
Peppermint Stove,Japanese Holiday Cake,1380,2200,550,3,TRUE,TRUE,,,,,
Peppermint Stove,Holiday Churros,1540,2600,650,5,TRUE,TRUE,,,,,
Periodic Table Stove,PB&J Swirl Muffins,1220,1900,475,2,FALSE,FALSE,,,,,
Periodic Table Stove,Pencil Churros,1380,2200,550,3,FALSE,FALSE,,,,,
Periodic Table Stove,Candy DNA Twists,1540,2600,650,5,FALSE,FALSE,,,,,
Persistent Glass Stove,Butter Applescotch,1220,1900,475,2,FALSE,FALSE,,,,,
Persistent Glass Stove,Green Apple Fritter,1600,2900,725,7,FALSE,FALSE,,,,,
Persistent Glass Stove,Pear Spice Cobbler,1640,3100,775,10,FALSE,FALSE,,,,,
Petal Oven,Butterfly Pea Gelato,940,1400,350,1,TRUE,TRUE,Blue,,Summer,Ice Creams,
Petal Oven,Blue Sky Jelly,940,1400,350,1,TRUE,TRUE,Blue,,Summer,Puddings/Parfaits,
Petal Oven,Bumble Cup,940,1400,350,1,TRUE,TRUE,Yellow,,,Cupcakes,
Petal Oven,Cinnamon Twist Donut,940,1400,350,1,TRUE,FALSE,Tan,,,Breads,
Petal Oven,Geode Cookies,2380,2200,550,3,TRUE,TRUE,Rainbow,,,Cookies,
Petal Oven,Earth Cake,1620,3000,750,8,TRUE,TRUE,Blue,,,,
Petal Oven,Pressed Flower Shortbread,940,1400,350,1,TRUE,TRUE,Tan,Easter,Spring,Breads,
Petal Oven,Elderflower Biscuits,940,1400,350,1,TRUE,TRUE,Purple,,,Cookies,
Petal Oven,Elderflower Lemon Cake,1380,2200,550,3,TRUE,TRUE,Purple,,,Single Layer Cakes,
Petal Oven,Elderflower Meringue Eclair,1620,3000,750,8,TRUE,TRUE,Yellow,,,Pastries,
Petal Oven,Tulip Tarts,1100,1700,425,1,TRUE,TRUE,,,,Tarts,
Petal Oven,Flower Cupcake,1440,2200,550,2,TRUE,TRUE,,,,Cupcakes,
Petal Oven,Flower Cake,1500,2500,625,4,TRUE,TRUE,,,,,
Petal Oven,Sugar Paws,1380,2200,550,3,FALSE,FALSE,,,,,
Petal Oven,Carrot Confection,1620,3000,750,8,FALSE,FALSE,,,,,
Petal Oven,Floral Crostini,1380,2200,550,3,FALSE,FALSE,,,,,
Petal Oven,Rosey Angel Food,1620,3000,750,8,FALSE,FALSE,,,,,
Petal Oven,Honey-Chrys Gelato,1380,2200,550,3,FALSE,FALSE,,,,,
Petal Oven,Rose Gelato,1620,3000,750,8,FALSE,FALSE,,,,,
Petal Pastry Oven,Petalcup Cake,1220,1900,475,2,FALSE,FALSE,,,,,
Petal Pastry Oven,Lemonlove Cream Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Petal Pastry Oven,Roseberry Cake,1540,2600,650,5,FALSE,FALSE,,,,,
Phone Box,Bakewell Tart,1220,1900,475,2,FALSE,FALSE,,,,,
Phone Box,Battenberg Cake,1600,2900,725,7,FALSE,FALSE,,,,,
Phone Box,Victoria Sponge Cake,1640,3100,775,10,FALSE,FALSE,,,,,
Picnic Basket,Ants on a Log,1220,1900,475,2,FALSE,FALSE,,,,,
Picnic Basket,Jelly Squares,1380,2200,550,3,FALSE,FALSE,,,,,
Picnic Basket,Bear Cupcake,1540,2600,650,5,FALSE,TRUE,,,,,
Pie Oven,Peanut Butter Pie,1620,3250,650,3,FALSE,FALSE,,,,,
Pie Oven,Berry Sweet Pie,940,1750,350,1,FALSE,FALSE,,,,,
Pie Oven,Ube Pie,1880,3875,775,4,FALSE,FALSE,,,,,
Pillow Oven,Pigs in a Blanket,1220,1900,475,2,FALSE,FALSE,,,,,
Pillow Oven,Pretzel Sandwich,1380,2200,550,3,FALSE,FALSE,,,,,
Pillow Oven,Pizza Bagel,1540,2600,650,5,FALSE,FALSE,,,,,
Pillow Stove,S'mores Hot Cocoa,1220,1900,475,2,FALSE,FALSE,,,,,
Pillow Stove,Unicorn Hot Cocoa,1600,2900,725,7,FALSE,FALSE,,,,,
Pillow Stove,Popcorn Hot Cocoa,1640,3100,775,10,FALSE,FALSE,,,,,
Pink Blue Oven,Pink and Blue Cookies,1220,1900,475,2,FALSE,FALSE,,,,,
Pink Blue Oven,Pink and Blue Macarons,1380,2200,550,3,FALSE,FALSE,,,,Macarons,
Pink Blue Oven,Pink and Blue Cupcakes,1540,2600,650,5,FALSE,FALSE,,,,,
Pink Pumpkin Drink Machine,Pink Pumpkin Cider,1220,1900,475,2,FALSE,FALSE,,,,,
Pink Pumpkin Drink Machine,Spooky Pink Drink,1600,2900,725,7,FALSE,FALSE,,,,,
Pink Pumpkin Drink Machine,Pink Witch's Brew,1640,3100,775,10,FALSE,FALSE,,,,,
Pink Pumpkin Stove,Pink Halloween Cookies,1220,1900,475,2,FALSE,FALSE,,,,,
Pink Pumpkin Stove,Pink Halloween Cupcakes,1380,2200,550,3,FALSE,FALSE,,,,,
Pink Pumpkin Stove,Pink Halloween Cakes,1540,2600,650,5,FALSE,FALSE,,,,,
Pinstripe Oven,Pinstripe Cake,1220,1900,475,2,FALSE,FALSE,,,,,
Pinstripe Oven,Tiered Spooky Cake,1600,2900,725,7,FALSE,FALSE,,,,,
Pinstripe Oven,Spooky Wedding Cake,1640,3100,775,10,FALSE,FALSE,,,,,
Pioneer Oven,Pecan Dream Pie,940,1400,350,1,TRUE,TRUE,Tan,,,Pies,
Pioneer Oven,Tomato Mozerella Squares,940,1400,350,1,TRUE,FALSE,Blue,,,Savory,
Pioneer Oven,Ghost Pepper Donut,940,1400,350,1,TRUE,FALSE,Blue,,,Donuts,
Pioneer Oven,Red Velvet Cinnamon Roll,940,1400,350,1,TRUE,FALSE,Red,,,Breads,
Pioneer Oven,Apple Puffs,2200,3600,900,3,TRUE,FALSE,Tan,,,,
Pioneer Oven,Blueberry Bars,3120,5500,1375,6,TRUE,TRUE,Tan,,,,
Pioneer Oven,Choco Rounds,3820,7200,1800,9,TRUE,FALSE,White,,,Brownies,
Pioneer Oven,Peanut Butter Truffles,1380,2200,550,3,FALSE,FALSE,,,,,
Pioneer Oven,Pretzel Berry Bar,1620,3000,750,8,FALSE,FALSE,,,,,
Pioneer Oven,Pistachio Pomegranate Roll,1380,2200,550,3,FALSE,FALSE,,,,,
Pioneer Oven,Blueberry Cinnamon Roll,1620,3000,750,8,FALSE,FALSE,,,,,
Pioneer Oven,Peach Cobbler Squares,1380,2200,550,3,FALSE,FALSE,,,,,
Pioneer Oven,Cranberry Apple Squares,1620,3000,750,8,FALSE,FALSE,,,,,
Pioneer Oven,Habanero Banana Pie,1380,2200,550,3,FALSE,FALSE,,,,,
Pioneer Oven,Reaper Peanut Brittles,1620,3000,750,8,FALSE,FALSE,,,,,
Pirate Oven,Hard Tack,850,1300,325,1,FALSE,FALSE,,,,,
Pirate Oven,Honey Cake,2960,5700,1425,10,FALSE,FALSE,,,,,
Pirate Oven,Meat Pie,1880,3100,775,4,FALSE,FALSE,,,,,
Plant Based Stove,Carob Matcha Cakes,1220,1900,475,2,FALSE,FALSE,,,,,
Plant Based Stove,Butterfly Pea Cheesecake,1600,2900,725,7,FALSE,FALSE,,,,,
Plant Based Stove,Vegan Tier Cake,1640,3100,775,10,FALSE,FALSE,,,,,
Pond Drink Machine,Shell Punch,1220,1900,475,2,FALSE,FALSE,,,,,
Pond Drink Machine,Fish Drink,1600,2900,725,7,FALSE,FALSE,,,,,
Pond Drink Machine,Fish Bowl,1640,3100,775,10,FALSE,FALSE,,,,,
Popcorn Maker,Movie Popcorn,1220,1900,475,2,FALSE,FALSE,,,,,
Popcorn Maker,Chicago Popcorn,1380,2200,550,3,FALSE,FALSE,,,,,
Popcorn Maker,Hollywood Glittercorn,1540,2600,650,5,FALSE,FALSE,,,,,
Powdered Oven,Snowy Rosettes,1540,3250,650,5,TRUE,TRUE,,,,,
Powdered Oven,Snow Capped Mountains,1580,3500,700,6,TRUE,TRUE,,,,,
Powdered Oven,Powdered Wings,1600,3625,725,7,FALSE,FALSE,,,,,
Powdered Stove,Powdered Snow Balls,1380,2750,550,3,TRUE,TRUE,,,,,
Powdered Stove,Jam Cookies,1480,3125,625,4,TRUE,TRUE,,,,Cookies,
Powdered Stove,Snowy Gingersnaps,1480,3125,625,4,TRUE,TRUE,,,,,
Power Bloom Oven,Raspberry Eclair,1220,1900,475,2,TRUE,FALSE,Pink,Valentine's Day,,Pastries,
Power Bloom Oven,Flora Hand Pie,1380,2200,550,3,TRUE,FALSE,,Valentine's Day,,,
Power Bloom Oven,Blooming Cake,1540,2600,650,5,TRUE,FALSE,,,Spring,Single Layer Cakes,
Prankster Oven,Toothpaste Sandwich,1640,3875,775,9,FALSE,FALSE,,,,,
Prankster Oven,Funnel Cake Fries,1580,3500,700,6,FALSE,FALSE,,,,,
Prankster Oven,Cheese Cake,1480,3125,625,4,FALSE,FALSE,,,,,
Princess Oven,Old Fashioned Trifle,940,1400,350,1,TRUE,FALSE,,,,Puddings/Parfaits,
Princess Oven,Laurel Wreath Cookies,940,1400,350,1,TRUE,FALSE,Purple,,,Cookies,
Princess Oven,Water Princess Waffers,1500,2300,575,1,TRUE,FALSE,,,,,
Princess Oven,Pretty Pops,1640,2700,675,3,TRUE,FALSE,,,,Cake Pops,
Princess Oven,Cucake Castle,1780,3000,750,5,TRUE,FALSE,,,,,
